Gender,Text,Description,User Name,User Screen Name,Text Color,Link Color,Sidebar Color,Border Color,Background Color
,Low staff vaccination rates put vulnerable populations at risk of getting influenza health world,,World Medical News,worldmedi,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT PrairieFolkMama Illegals carry diseases measles scarlet fever typhoid typhus influenza pertussis tuberculosis cholera amp STDs h,,joseph price,joeyyeo13,333333,0084B4,DDEEF6,C0DEED,C0DEED
,lamar dani influenza,,larae duncan,LaraeBrooke,333333,9999,EFEFEF,EEEEEE,131516
,The 1918 19 influenza virus strain a pandemic which killed forty million people in Europe Asia and America wa,,Lord Emsworth,Rushlimbang,333333,0084B4,DDEEF6,C0DEED,121314
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza,,j3551c4,jessicastiffler,3D1957,FF0000,7AC3EE,65B0DA,642D8B
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza,,Helobuff,helobuff,3C3940,0099B9,95E8EC,5ED4DC,0099B9
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza Learn more,,Harold Saive,Hsaive,547B61,0099CC,12291F,FFFFFF,50505
,Gente solo para informarles que estoy malito de salud ya que enfermito siempre e estado La Influenza me chavo tooo,,Pedro Villegas,PedroVillegaskq,333333,9999,EFEFEF,FFFFFF,131516
,Good morning I ve got the dry cough going on and our daycare had notices of exposure to Influenza A B RSV and,,Ashley Hinson,hinsonashley,922EAD,203CF5,E5507E,0,FFF6F0
,janamurray Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza Libertypoet,,frLarousse2,frLarousse2,333333,0084B4,DDEEF6,C0DEED,C0DEED
,C R0B is this alcohol induced or some sort of influenza,,Grace Ellis,GellisTx,333333,ABB8C2,F6F6F6,FFFFFF,9AE4E8
,Avian Flu Influenza Poultry Disease New 2015 Avian Influenza Highly Pathogenic Avian Influenza HPAI,,womenshealth,womenshealthlv,333333,0084B4,DDEEF6,C0DEED,C0DEED
,I haven t missed school 2 days in a row since like my Freshman year when I had Influenza This sucks,,Im Mitchell,iSpxctruMz,0,DD2E44,0,0,0
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza,,Marie Dina,Hoardnot,3C3940,0099B9,95E8EC,0,0099B9
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza via HealthRanger,,kenzie45230,kenzie45230,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza tcot,,Attack Plan,thetrueoorah,333333,B30000,C0DFEC,FFFFFF,2.00E+202
,Avian influenza found in California at Foster Farms turkey farm,,National Provisioner,natprovisioner,333333,FF3300,F0D8D8,FFFFFF,751A1A
,Nearly 111 million workdays are lost due to influenza alone Here are some infectionprevention tips,,Sanitary Maintenance,SM Distribution,333333,9E3356,E3E2DE,D3D2CF,E4E4E4
,China reports 4 more H7N9 avian influenza cases brings mainland total to 499 Outbreak News Today Outbreak,,Swine Flu,swineflu911,666666,2FC2EF,252429,181A1E,1A1B1F
,Flu shot hoax No controlled trials demonstrating a decrease in influenza via HealthRanger,,Janet,JetNo,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza Do NOT get any more flu shots,,Cheri Majors M S,blondygirl1,333333,0084B4,DDEEF6,FFFFFF,C0DEED
,Egypt confirms country s 10th human death from H5N1 avian influenza in 2015 OneHealth,,AVMAvets,AVMAvets,333333,01833F,DDEEF6,FFFFFF,01833F
,RT blondygirl1 Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza Do NOT get any more flu shots,,Jerry Cruzin,MoberlyG,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT freakonomics Influenza is a perennial top killer There s a vaccine for it So why do only 40 of American adults get the shot,,AJ Harper,HarperWorx,333333,9999,EADEAA,FFFFFF,131516
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza NaturalNews via HealthRanger,,Jim Humbert,JimHumbert,333333,9999,EFEFEF,EEEEEE,131516
,CDCwhistleblower Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza vaccines,,Sandy Gottstein M A,Vaccin8tionNews,333333,0084B4,DDEEF6,C0DEED,C0DEED
,And just why the eff am I expected to go onto a unit that s under quarantine with Influenza A Those life or death eye exams,,Mark F Cook,drmarkfcook,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza NaturalNews via HealthRanger,,Joyce Hunter,joycehunter6,333333,0084B4,DDEEF6,C0DEED,C0DEED
,China reports two more human cases of avian influenza H7N9 in Guangdong 7thSpaceCom,,HealthMap,healthmap,222222,3366,D8EDB2,FFFFFF,99B3CC
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza HealthRanger,,Lekoma Akate,SowingLite,3C3940,4A913C,95E8EC,5ED4DC,0099B9
,1200 years ago European ruler Charlemagne died of influenza Hand washing helps keep you safe from infections,,Union Library,UU Library,333333,990000,F3F3F3,DFDFDF,EBEBEB
,RT toptradesmen Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza via JosephFB,,Jf Barber,JosephFBarber,60606,424AC3,55ED5F,FFFFFF,07090B
,RT toptradesmen Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza via DJFORFRE,,Jf Barber,JosephFBarber,60606,424AC3,55ED5F,FFFFFF,07090B
,RT toptradesmen Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza via c,,Jf Barber,JosephFBarber,60606,424AC3,55ED5F,FFFFFF,07090B
,Medical Office Telephone Eval of Patients with Possible Influenza Health Professionals Seasonal Influenza Flu,,Kevin Farris,KevinLeeFarris,0,44A6A1,0,0,0
,Medical Office Telephone Eval of Patients with Possible Influenza Health Professionals Seasonal Influenza Flu,,Kellye,volkell,17110E,0D0DB3,F2AC43,784004,F7780A
,Bird Flu now in 11 states FG The Federal Government on Wednesday said the H5N1 influenza virus also know,,NEWS UPDATE,iam mcmich,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Ughhhhh influenza type a imdying,,Kelsayyyyyy,Kelsayy,333333,38543,F6F6F6,EEEEEE,ACDED6
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza Mary Mays,,mary mays,doctormary4you,0C3E53,FF0000,FFF7CC,F2E195,BADFCD
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza,,Randy Splett,rrs4truthnhelth,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT ElsevierNews research Low Influenza Vaccination Rates Among Nursing Home Employees Put Residents at Risk,,Geralyn Keane,GakeaneKeane,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Flu shot hoax admitted NO controlled trials demonstrating a decrease in influenza via,,sal,tevet,3C3940,0099B9,95E8EC,5ED4DC,0099B9
,PR case study influenza vaccine FINAL012115,,Richard Juknavorian,richardjuke,333333,0084B4,DDEEF6,C0DEED,C0DEED
,The Sleepy Rooster will be closed again today Influenza A has struck my youngest So wash your hands and take,,The Sleepy Rooster,SleepyThe,333333,0084B4,DDEEF6,C0DEED,C0DEED
,China Jiangsu woman H5N1 avian influenza positive Outbreak News Today Outbreak News TodayChina Jiangsu wo,,Swine Flu,swineflu911,666666,2FC2EF,252429,181A1E,1A1B1F
,Over an 18yr period the level of influenza largly caused by airborne bacteria reducing blood flow causing a presure gradation in the brain,,clifton harrell,nekoazhe56,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza,,Barb Marco,Turbo barb,333333,1B7513,DDEEF6,C0DEED,C0DEED
,RT sanofipasteur Expected cost effectiveness of high dose trivalent influenza vaccine in US seniors influenza,,TJ McDougal,tjmcdougal,020E1A,0084B4,F56A00,0,96979C
,This year s flu is one of the worst we ve seen so read up on the dreaded influenza virus and stay healthy FluShot,,Lance Casazza,SacChiropractic,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Influenza,,David Wisdom,wisdomau,333333,9D582E,A0C5C7,FFFFFF,8B542B
,Mother of healthy 3 year old who died from influenza speaks out,,Melody Bordeaux,Ladyborde,333333,38543,F6F6F6,FFFFFF,ACDED6
,Mother of healthy 3 year old who died from influenza speaks out,,Melody Bordeaux,Ladyborde,333333,38543,F6F6F6,FFFFFF,ACDED6
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza TOLD YA SO,,PAPhotog,paphotog,666666,2FC2EF,252429,181A1E,1A1B1F
,Flu Shot Hoax Admitted No Controlled Trials Demonstrating a Decrease in Influenza,,Jason Brickley,azureblade7,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza Peeps make better choice,,Peter Staniscia,pewa6,333333,0084B4,DDEEF6,FFFFFF,C0DEED
,RT UU Library 1200 years ago European ruler Charlemagne died of influenza Hand washing helps keep you safe from infections,,Robert Briley,RLBriley,0,D0092A,D6D6D6,D6D6D6,D0092A
,RT ICT magazine Low Influenza Vaccination Rates Among Nursing Home Employees Put Residents at Risk Study Finds,,TIDI Products,tidiproducts,333333,6DBEED,DDEEF6,FFFFFF,102D7B
,Influenza just sounds so much more sophisticated than the flu,,Ashley Jablonski,jabski456,3D1957,FF0000,7AC3EE,65B0DA,642D8B
,TRUE or FALSE Hydration is really important to treat influenza amp other illnesses Debunk the cold amp flu myths here,,DripDrop,dripdrop,333333,EA2839,DDEEF6,FFFFFF,0CC6DE
